industry,time,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,Cr6,water,N,P,Cu,Cr,Zn,Fe,Ni,NH3N,HW17,HWsum
3130,202204,3,1,1,0,0,0,0,0,0,0,1,0,9.332096699,7.195215054,0.007826198,242,0.875679109,0.031125281,0.006026086,0.005409325,0.016697085,0,0.006264925,0.204265681,2.438,34.118
3130,202109,3,1,1,0,0,0,0,0,0,0,1,0,13.14977262,7.195215054,0.011027825,341,1.233911472,0.043858351,0.008491303,0.007622231,0.02352771,0,0.008827849,0.287828915,6.747,103.607
3130,202111,3,1,1,0,0,0,0,0,0,0,1,0,56.91807739,7.195215054,0.047733341,1476,5.340918866,0.189838493,0.036754142,0.032992415,0.101838418,0,0.038210866,1.245851841,3.415,123.101
3130,202003,4,0,1,1,0,0,0,0,0,0,1,0,187.571385,7.89516129,0.300952895,9306,50.66794444,0.330858212,0.231730386,0.208013153,0.642078808,0,0.240914852,3.46383,42.46,2198.978
3130,202009,4,0,1,1,0,0,0,0,0,0,1,0,305.53,8.143666667,0.578524215,17889,97.39940448,0.63601145,0.445457218,0.399865388,1.234273351,0,0.463112593,11.91,32.56,3806.2145
3130,202212,4,0,1,1,0,0,0,0,0,0,1,0,361.775658,7.609516129,0.915956249,28323,154.2089179,1.006973688,0.705276135,0.633092257,1.954179893,0,0.733229245,5.492367,12.6235,4010.2625
3130,202205,4,0,1,1,0,0,0,0,0,0,1,0,365.915408,8.010967742,0.57613108,17815,96.99650013,0.633380512,0.44361453,0.398211296,1.229167631,0,0.461196872,2.356907,11.5855,4393.063
3130,202204,4,0,1,1,0,0,0,0,0,0,1,0,337.441801,8.094333333,0.525034414,16235,88.39394777,0.577206434,0.404270665,0.362894213,1.120153605,0,0.420293641,1.691157,18.636,4505.873
3130,202109,4,0,1,1,0,0,0,0,0,0,1,0,414.34924,7.986333333,0.72253273,22342,121.644446,0.794329913,0.556342174,0.499401447,1.541513511,0,0.578392395,5.705513,31.0425,2694.7865
3130,202205,2,0,0,0,0,0,0,0,0,0,1,0,6.596886804,7.485,0.007114726,220,1.197823746,0.007821707,0.00547826,0.004917569,0.015179168,0,0.005695387,0.061959942,3.2,49.31
3130,202205,2,0,1,0,0,0,0,0,0,0,1,0,0.973468,7.485,0.000776152,24,0.130671681,0.000853277,0.000597628,0.000536462,0.001655909,0,0.000621315,0.05478,3,3
3130,202111,1,0,0,0,0,0,0,0,0,0,1,0,4.70777831,7.485,0.005077327,157,0.854810582,0.005581855,0.003909485,0.003509356,0.010832406,0,0.004064435,0.044216867,0.94,19.53
3130,202204,1,0,0,0,0,0,0,0,0,0,1,0,5.787268878,7.485,0.006241555,193,1.050818104,0.00686177,0.004805928,0.004314049,0.01331627,0,0.004996407,0.054355767,4.775,33.115
3130,202202,4,0,1,1,0,0,0,0,0,0,1,0,108.1889436,7.485,0.116681501,3608,19.64430943,0.128275997,0.089843459,0.080648126,0.248938356,0,0.09340434,1.016143043,32.467,194.094
3130,202210,4,0,1,1,0,0,0,0,0,0,1,0,100.2426936,7.485,0.10811149,3343,18.20147628,0.118854395,0.083244646,0.074724691,0.230654358,0,0.086543988,0.941509477,33.179,290.059
3130,202203,1,0,1,1,0,0,0,0,0,0,1,0,15.70436881,7.485,0.016937122,523.726,2.851506541,0.018620143,0.013041396,0.01170663,0.036135113,0,0.013558282,0.147500147,5.6,62.87
3130,202107,1,0,1,1,0,0,0,0,0,0,1,0,14.43212921,7.485,0.015565015,481.298,2.620500787,0.017111691,0.011984888,0.010758254,0.033207742,0,0.012459901,0.135550891,5.15,85.92
3130,202010,1,0,1,1,0,0,0,0,0,0,1,0,22.42518713,7.485,0.024185507,747.859,4.071833039,0.026588791,0.018622572,0.016716582,0.051599443,0,0.019360664,0.210624091,8.2,87.46
3130,202008,1,0,1,1,0,0,0,0,0,0,1,0,21.04433878,7.485,0.022696266,701.809,3.82110675,0.024951566,0.017475873,0.015687245,0.048422167,0,0.018168516,0.197654749,4.447,92.467
3130,202207,1,0,0,1,0,0,0,0,0,0,1,0,0.053104939,7.485,5.73E-05,1.771,0.009642481,6.30E-05,4.41E-05,3.96E-05,0.000122192,0,4.58E-05,0.000498778,1.9,1.9
3130,202210,1,0,0,1,0,0,0,0,0,0,1,0,0.062190651,7.485,6.71E-05,2.074,0.011292211,7.37E-05,5.16E-05,4.64E-05,0.000143098,0,5.37E-05,0.000584113,3.56,3.56
3130,202112,1,0,0,1,0,0,0,0,0,0,1,0,0.029266189,7.485,3.16E-05,0.976,0.005313982,3.47E-05,2.43E-05,2.18E-05,6.73E-05,0,2.53E-05,0.000274877,15,75
3130,202209,3,0,1,0,0,0,0,0,0,1,1,0,29.67,7.888,0.009895743,305.994,2.388,0.01087907,0.007619612,0.006839757,0.021112429,0,0.00792161,0.707,7.117,279.817
3130,202204,3,0,1,0,0,0,0,0,0,1,1,0,28.943,7.481357133,0.007954845,245.978,2.198,0.008745309,0.006125143,0.005498244,0.016971552,0,0.006367908,0.886,9.5415,282.9715
3130,202203,3,0,1,0,0,0,0,0,0,1,1,0,39.646,6.134635548,0.01021694,315.926,2.963,0.011232185,0.00786693,0.007061763,0.021797699,0,0.00817873,1.551,11.934,293.054
3130,202201,3,0,1,0,0,0,0,0,0,1,1,0,25.015,7.455597538,0.010835501,335.053,2.847,0.011912211,0.008343215,0.007489301,0.02311739,0,0.008673893,0.739,10.5735,259.7935
3130,202212,2,1,0,1,0,0,0,0,0,0,1,0,6.026016209,7.485,0.006499043,200.962,1.094168434,0.007144845,0.005004191,0.00449202,0.013865618,0,0.005202529,0.056598154,1.963,61.603
3130,202204,2,1,0,1,0,0,0,0,0,0,1,0,10.18454372,7.485,0.010984005,339.645,1.8492493,0.012075471,0.008457561,0.007591944,0.023434221,0,0.008792771,0.095656293,6.976,66.486
3130,202205,2,1,0,1,0,0,0,0,0,0,1,0,15.80149298,7.485,0.01704187,526.965,2.869141773,0.0187353,0.013122051,0.01177903,0.036358592,0,0.013642134,0.148412367,12.801,68.051
3130,202012,3,0,1,0,0,0,0,0,0,1,1,0,1030.257732,8.466774194,1.111130346,34358.131,187.0681144,1.221541993,0.855558021,0.767993033,2.37058111,0,0.889467445,9.676489962,14,14.16
3130,202206,3,0,1,0,0,0,0,0,0,1,1,0,387.9888807,8.477333333,0.418445022,12939.066,70.44872955,0.460025386,0.322198018,0.289221569,0.892746623,0,0.334968103,3.644108065,23,23
3130,202202,3,0,1,0,0,0,0,0,0,1,1,0,1296.26031,8.803571429,1.39801345,43229.068,235.3672916,1.536932317,1.076454824,0.966281404,2.982642216,0,1.119119334,12.17486605,30,30.04
3130,202203,1,0,0,1,0,0,0,0,0,0,1,0,20.67056817,7.485,0.022293155,689.3441,3.75323969,0.024508398,0.017165482,0.015408622,0.047562136,0,0.017845823,0.194144183,0,25.06
3130,202204,1,0,0,0,0,0,0,0,0,0,1,0,1.6721,6.521444433,0.004915629,152,0.827587315,0.005404089,0.003784979,0.003397593,0.010487425,0,0.003934994,0.042808687,1.365,1.365
3130,202203,1,0,0,0,0,0,0,0,0,0,1,0,2.173,6.661875,0.002975249,92,0.500908112,0.003270896,0.002290909,0.002056438,0.006347652,0,0.002381707,0.025910521,1.403,1.403
3130,202211,1,0,0,0,0,0,0,0,0,0,1,0,6.240248,7.880666667,0.006855038,211.97,1.154103179,0.007536215,0.005278303,0.004738077,0.014625128,0,0.005487505,0.059698404,2.046,2.046
3130,202206,3,0,1,0,0,0,0,0,0,0,1,0,3.939608,7.485,0.003984056,123.194114,0.67074925,0.004379947,0.003067679,0.002753707,0.008499928,0,0.003189264,0.03469591,4.9,5.31
3130,202208,3,0,1,0,0,0,0,0,0,0,1,0,3.32419,7.485,0.003743628,115.759656,0.630271203,0.004115628,0.002882552,0.002587528,0.007986979,0,0.0029968,0.032602098,10.163,10.163
3130,202111,3,0,1,0,0,0,0,0,0,0,1,0,9.7659,7.485,0.005417508,167.519,0.912082891,0.005955839,0.004171421,0.003744483,0.011558178,0,0.004336752,0.047179398,13.48,88.48
3130,202107,3,0,1,0,0,0,0,0,0,0,1,0,22.55085,7.485,0.009306653,287.7783,1.566853096,0.010231444,0.007166019,0.006432589,0.019855614,0,0.007450039,0.081048758,16.75,134.174
3130,202209,1,0,0,0,0,0,0,0,0,0,1,0,2.83E-05,7.485,3.05E-08,0.000944,5.14E-06,3.36E-08,2.35E-08,2.11E-08,6.51E-08,0,2.44E-08,2.66E-07,0,5.5
3130,202112,1,0,0,0,0,0,0,0,0,0,1,0,7.26E-05,7.485,7.83E-08,0.002422,1.32E-05,8.61E-08,6.03E-08,5.41E-08,1.67E-07,0,6.27E-08,6.82E-07,0.378,6.378
3130,202205,1,0,0,0,0,0,0,0,0,0,1,0,2.86E-05,7.485,3.08E-08,0.000953,5.19E-06,3.39E-08,2.37E-08,2.13E-08,6.58E-08,0,2.47E-08,2.68E-07,0,12
3130,202201,3,0,1,1,0,0,0,0,0,0,1,0,0.059971698,6.119677419,6.47E-05,2,0.010889307,7.11E-05,4.98E-05,4.47E-05,0.000137992,0,5.18E-05,0.000563272,47.44,47.44
3130,202212,5,0,0,1,0,0,0,0,0,1,1,0,121.8630905,7.485,0.131429033,4064.02,22.12718027,0.144488974,0.101198896,0.090841351,0.280402011,0,0.105209841,1.144574736,1,39.08
3130,202203,5,0,0,1,0,0,0,0,0,1,1,0,86.28907855,7.485,0.093062552,2877.66,15.66786127,0.102310063,0.071657131,0.064323139,0.198547658,0,0.07449721,0.810452935,4.51,60.8
3130,202205,5,0,0,1,0,0,0,0,0,1,1,0,100.5101674,7.485,0.10839996,3351.92,18.25004259,0.11917153,0.083466765,0.074924076,0.231269804,0,0.08677491,0.944021671,4.42,108.79
3130,202205,3,1,0,0,0,0,0,0,0,1,1,0,322.3835611,7.431987634,0.347689851,10751.19,58.53650307,0.382239362,0.267717323,0.240316885,0.741791453,0,0.278328105,3.027923204,24.893,393.573
3130,202208,3,1,0,0,0,0,0,0,0,1,1,0,757.9834933,7.431987634,0.817483271,25278.04,137.6301662,0.898715572,0.629453036,0.56502953,1.744089168,0,0.654400953,7.11920856,57.349,768.829
3130,202111,3,1,0,0,0,0,0,0,0,1,1,0,383.4233553,7.4124,0.413521114,12786.81,69.6197484,0.454612196,0.318406664,0.285818254,0.882241535,0,0.331026482,3.601227279,46.586,611.336
3130,202110,4,0,0,1,0,0,0,0,0,0,1,0,148.87,7.808333333,0.152651937,4720.27,25.70023405,0.167820771,0.117540295,0.105510235,0.32568078,0,0.12219892,1.329398426,0,196
3130,202011,4,0,0,1,0,0,0,0,0,0,1,0,239.2,7.721851852,0.101287498,3131.99,17.05259997,0.111352312,0.077990248,0.070008072,0.216095466,0,0.081081335,0.882081444,3.92,1031.4
3130,202209,4,0,0,1,0,0,0,0,0,0,1,0,906.129,7.464,0.983556329,30413.315,165.5899586,1.081291105,0.757327446,0.6798162,2.098403724,0,0.787343572,8.565487375,10.068,1421.148
3130,202010,3,1,0,1,0,0,0,0,0,0,1,0,206.1857,7.348461538,0.245480466,7590.6936,41.32869563,0.269873556,0.189017231,1.0211,0.523729153,0,0.196508793,2.137813329,13.695,29.623
3130,202207,3,1,0,1,0,0,0,0,0,0,1,0,343.1402,7.371935484,0.240353019,7432.1438,40.46544693,0.264236601,0.185069154,0.4248,0.512789817,0,0.192404236,2.093159982,20.82,66.661
3130,202112,1,1,0,0,0,0,0,0,0,0,1,0,1.53704464,7.485,0.001657699,51.259,0.279087488,0.001822422,0.00127641,0.001145771,0.003536677,0,0.001326999,0.014436385,2.665,36.0628
3130,202201,3,0,0,0,0,0,0,0,0,0,1,0,993.8548571,7.205666667,1.071869938,33144.1292,180.4582954,1.178380327,0.825327943,0.740856955,2.286819576,0,0.85803922,9.334583231,33.784,35.518
3130,202206,3,0,0,0,0,0,0,0,0,0,1,0,1834.11433,7.668,1.978087644,61165.9961,333.027648,2.174647765,1.523105508,1.367218109,4.220222425,0,1.583472695,17.22655249,35.77,36.977
3130,202205,3,0,0,0,0,0,0,0,0,0,1,0,1866.673684,7.537741935,2.013202825,62251.8201,338.9395833,2.213252298,1.550143808,1.391489082,4.295140174,0,1.611582638,17.53235973,37.756,37.756
3130,202112,3,0,0,0,0,0,0,0,0,0,1,0,1035.178131,6.993684211,1.116436983,34522.2217,187.9615314,1.227375945,0.859644073,0.771660885,2.381902748,0,0.893715445,9.722703826,34.464,40.373
3130,202206,4,0,0,0,0,0,0,0,0,0,1,0,300.464,7.485,0.156589743,4842.034,26.36319683,0.172149872,0.120572363,0.108231975,0.334082035,0,0.125351161,1.363691564,20.228,913.005
3130,202205,4,0,0,0,0,0,0,0,0,0,1,0,217.311,7.485,0.164015965,5071.666,27.61346348,0.180314028,0.12629047,0.113364844,0.349925775,0,0.131295902,1.428364224,23.465,1438.795
3130,202207,4,0,0,0,0,0,0,0,0,0,1,0,474.685,7.485,0.160260036,4955.526,26.98112143,0.176184878,0.123398447,0.110768815,0.341912554,0,0.128289256,1.395655008,50.92,1455.295
3130,202212,4,0,0,0,0,0,0,0,0,0,1,0,465.036,7.485,0.174785266,5404.672,29.42656572,0.192153462,0.134582713,0.120808389,0.37290193,0,0.139916802,1.522150735,13.6,1649.28
3130,202005,4,0,0,0,0,0,0,0,0,0,1,0,37.641,7.485,0.012316625,380.852,2.073607133,0.013540513,0.009483664,0.008513027,0.026277348,0,0.009859543,0.107261671,23.878,1804.977
3130,202004,4,0,0,0,0,0,0,0,0,0,1,0,5.782,7.485,0.001135057,35.098,0.191096445,0.001247847,0.000873982,0.000784531,0.002421629,0,0.000908621,0.009884864,43.041,1818.21
3130,202007,4,0,0,0,0,0,0,0,0,0,1,0,901.813,7.485,0.373744818,11556.856,62.92307519,0.410883378,0.287779357,0.258325603,0.79737936,0,0.299185284,3.254827833,10.451,1918.004
3130,202011,4,0,0,0,0,0,0,0,0,0,1,0,1253.565,7.485,0.258932582,8006.657,43.59347217,0.284662392,0.199375211,0.178969479,0.552429055,0,0.207277304,2.254963638,32.024,2341.568
3130,202010,4,0,0,0,0,0,0,0,0,0,1,0,949.957,7.485,0.251550763,7778.398,42.35068103,0.276547051,0.193691292,0.1738673,0.536680047,0,0.201368107,2.190677664,29.468,2551.646
3130,202204,2,0,0,0,0,0,0,0,0,0,1,0,0.004617821,7.485,4.98E-06,0.154,0.000838477,5.48E-06,3.83E-06,3.44E-06,1.06E-05,0,3.99E-06,4.34E-05,33.946,33.946
3130,202206,5,1,0,0,0,0,0,0,0,0,0,0,253.757,7.485,0.697231666,21559.646,117.3847997,0.454,0.536860636,0.481913813,1.487534044,0,0.55813872,0.928,9.383,35.243
3130,202203,5,1,0,0,0,0,0,0,0,0,0,0,221.241,7.485,0.402186192,12436.314,67.71141917,0.889,0.309678899,0.277983762,0.858058637,0,0.321952799,15.138,58.986,90.209
3130,202202,5,1,0,0,0,0,0,0,0,0,0,0,194.12,7.485,0.294061216,9092.897,49.50767247,0.801,0.226423869,0.20324975,0.627375507,0,0.235398016,26.204,86.035,102.805
3130,202108,5,1,0,0,0,0,0,0,0,0,0,0,246.9362,7.485,0.292040408,9030.41,49.16745241,0.780711,0.224867869,0.201853004,0.62306414,0,0.233780345,1.490303,93.26,112.02
3130,202112,5,1,0,0,0,0,0,0,0,0,0,0,89.344,7.485,0.278338901,8606.735,46.86068889,0.459,0.214317862,0.192382773,0.593832168,0,0.222812195,0.571,92.775,116.448
3130,202201,4,1,1,0,0,0,0,0,0,0,0,0,156.33,7.485,0.135037493,4175.6,22.73469469,0.148456001,0.103977369,0.093335453,0.288100609,0,0.108098437,1.175999692,0,0.52
3130,202208,2,0,1,0,0,0,0,0,0,0,1,0,4.495658414,7.485,0.004848556,149.926,0.816295104,0.005330351,0.003733334,0.003351234,0.010344327,0,0.003881302,0.042224574,1.22,3
3130,202112,2,0,1,0,0,0,0,0,0,0,1,0,0.044678915,7.485,4.82E-05,1.49,0.008112534,5.30E-05,3.71E-05,3.33E-05,0.000102804,0,3.86E-05,0.000419638,1.68,4
3130,202207,2,0,1,0,0,0,0,0,0,0,1,0,0.035353316,7.485,3.81E-05,1.179,0.006419246,4.19E-05,2.94E-05,2.64E-05,8.13E-05,0,3.05E-05,0.000332049,2.35,4.37
3130,202206,4,1,1,0,0,0,0,0,0,1,1,1,409.9,7.398333333,0.358,12919.89,70.34432288,0.459343617,0.321720513,0.288792936,0.891423552,0,0.334471673,3.638707411,283.17,283.17
3130,202010,4,1,1,0,0,0,0,0,0,1,1,1,204.73,7.371724138,0.24,9591.72,52.22359081,0.341016476,0.238845151,0.214399734,0.661792408,0,0.248311606,2.701374597,254.988,285.82
3130,202201,4,1,1,0,0,0,0,0,0,1,1,1,470.62,7.422307,0.36,9682.23,52.71638638,0.344234398,0.241098957,0.216422866,0.668037256,0,0.25065474,2.726865481,348.704,349.928
3130,202006,4,1,1,0,0,0,0,0,0,1,1,1,402.76,7.22137931,0.31,8430.58,45.90158597,0.299734217,0.209931394,0.188445254,0.581678139,0,0.218251873,2.374355658,579.662,602.234
3130,202209,4,1,1,0,0,0,0,0,0,1,1,1,405.8,7.525333333,0.205,10712.63,58.32655724,0.38086843,0.266757133,0.239454969,0.739130959,0,0.277329859,3.017063316,319.3,338.232
3130,202212,5,1,0,1,0,0,0,0,0,1,1,0,1458.424745,7.485,1.572907381,48637.1001,264.8121519,1.729205241,1.211121208,1.0871649,3.35577598,0,1.259123122,13.69796311,24.228,24.228
3130,202204,5,1,0,1,0,0,0,0,0,1,1,0,2467.582181,7.485,2.661281112,82291.556,448.0489993,2.925729323,2.049156888,1.839428976,5.677806169,0,2.130373741,23.17627276,0,51.24
3130,202207,5,1,0,1,0,0,0,0,0,1,1,0,4740.015677,7.485,5.112094862,158075.086,860.6640527,5.620077402,3.936256246,3.533386749,10.90658315,0,4.09226692,44.51965047,0,58.36
3130,202107,5,1,0,1,0,0,0,0,0,1,1,0,3567.809013,7.485,3.847872954,118983.091,647.8216897,4.230231328,2.962819424,2.65957962,8.209383331,0,3.080248631,33.50993352,38.512,82.372
3130,202110,2,0,0,0,0,0,0,0,0,0,1,0,0.005112587,7.485,5.51E-06,0.1705,0.000928313,6.06E-06,4.25E-06,3.81E-06,1.18E-05,0,4.41E-06,4.80E-05,4.469,18.249
3130,202112,2,0,0,0,0,0,0,0,0,0,1,0,2.320499912,7.485,0.002502653,77.3865,0.421342669,0.002751339,0.001927015,0.001729788,0.005339376,0,0.002003391,0.021794832,6.473,34.573
3130,202201,2,0,0,0,0,0,0,0,0,0,1,0,1.369816558,7.485,0.001477344,45.6821,0.248723201,0.001624145,0.001137538,0.001021113,0.003151892,0,0.001182624,0.012865728,17.734,52.194
3130,202201,2,0,0,0,0,0,0,0,0,0,1,0,17.74613526,7.485,0.019139162,591.817,3.222238435,0.021040997,0.014736942,0.01322864,0.040833135,0,0.01532103,0.166677031,8.728,8.728
3130,202207,2,0,0,0,0,0,0,0,0,0,1,0,9.76144339,7.485,0.010527692,325.535,1.772425241,0.011573816,0.008106206,0.007276549,0.022460684,0,0.008427489,0.091682407,10.26,10.26
3130,202206,2,0,0,0,0,0,0,0,0,0,1,0,9.811429801,7.485,0.010581602,327.202,1.781501478,0.011633083,0.008147716,0.00731381,0.022575701,0,0.008470645,0.092151895,10.55,10.55
3130,202204,2,0,0,0,0,0,0,0,0,0,1,0,17.8104849,7.485,0.019208563,593.963,3.233922661,0.021117294,0.01479038,0.013276608,0.040981201,0,0.015376586,0.167281422,11.376,11.376
3130,202208,2,0,0,0,0,0,0,0,0,0,1,0,3.892672974,7.485,0.004198238,129.817,0.706808569,0.004615412,0.003232597,0.002901745,0.008956882,0,0.003360718,0.036561153,13.262,13.262
3130,202112,3,0,1,0,0,0,0,0,0,0,1,0,9.14301032,7.485,0.009860713,304.910836,1.660133817,0.01084056,0.00759264,0.006815545,0.021037695,0,0.007893569,0.085873898,0,247.66
3130,202203,1,0,1,0,0,0,0,0,0,0,1,0,2.589278071,7.485,0.00279253,86.35,0.47014582,0.00307002,0.002150217,0.001930146,0.005957823,0,0.002235439,0.024319277,0,10.51
3130,202209,2,0,1,1,0,0,0,0,0,1,0,0,877.8612207,7.485,0.946771096,29275.85,159.3968559,1.040850568,0.729003225,0.654390917,2.01992294,0,0.757896741,8.24513617,1.32,56.38
3130,202203,2,0,1,1,0,0,0,0,0,1,0,0,978.5926836,7.485,1.055409722,32635.15,177.6870801,1.16028448,0.81265376,0.729479955,2.251701936,0,0.844862705,9.191236315,0,60
3130,202211,3,0,0,0,0,0,0,0,0,1,0,0,5.835456138,7.485,0.006293525,194.607,1.059567662,0.006918904,0.004845944,0.004349969,0.013427147,0,0.00503801,0.054808356,21.739,21.91
3130,202207,3,0,0,0,0,0,0,0,0,1,0,0,0.000797774,7.485,8.60E-07,0.026605,0.000144855,9.46E-07,6.62E-07,5.95E-07,1.84E-06,0,6.89E-07,7.49E-06,99.838,99.838
3130,202211,5,0,1,0,0,0,0,0,0,0,1,0,130.6203678,7.485,0.140873735,4356.067,23.71727495,0.154872183,0.108471211,0.097369357,0.30055215,0,0.112770389,1.226825714,0.8,0.8
3130,202207,5,0,1,0,0,0,0,0,0,0,1,0,184.4711446,7.485,0.198951661,6151.94,33.49518097,0.218721241,0.153190568,0.13751176,0.424460596,0,0.159262166,1.732608379,2,2
3130,202204,5,0,1,0,0,0,0,0,0,0,1,0,199.1687385,7.485,0.214802978,6642.091,36.16388327,0.236147684,0.165395907,0.148467902,0.458279161,0,0.171951254,1.870652594,5.8,12.4
3130,202209,4,0,0,0,0,0,0,0,0,0,1,0,192.0683593,7.485,0.207145237,6405.3,34.87463835,0.227729003,0.159499531,0.143175011,0.441941478,0,0.16582118,1.803963701,0,161.67
3130,202111,4,0,0,0,0,0,0,0,0,0,1,0,622.6921398,7.485,0.67157189,20766.2,113.0647612,0.738305158,0.517102894,0.464178244,1.43278927,0,0.537597894,5.848511546,0,521.72
3130,202202,4,0,0,0,0,0,0,0,0,0,1,0,456.7114692,7.485,0.492562159,15230.9,82.9269713,0.541507451,0.37926739,0.340449982,1.050874503,0,0.394299379,4.28957125,0,579.8
3130,202112,4,0,0,0,0,0,0,0,0,0,1,0,424.1498357,7.485,0.45744452,14145,77.01462219,0.502900216,0.352227198,0.316177311,0.975951509,0,0.366187469,3.983742611,0,668.87
3130,202205,3,1,0,0,0,0,0,0,0,0,0,0,0.03744213,7.485,4.04E-05,1.24866,0.006798521,4.44E-05,3.11E-05,2.79E-05,8.62E-05,0,3.23E-05,0.000351668,28.338,28.338
3130,202210,1,0,0,0,0,0,0,0,0,0,1,0,31.24560861,7.485,0.033698309,1042.0118,5.673393078,0.037046869,0.025947324,0.023291657,0.071894874,0,0.026975727,0.293468138,3,151.34
3130,202112,1,0,0,0,0,0,0,0,0,0,1,0,42.50275515,7.485,0.045839113,1417.4271,7.717399264,0.050394089,0.035295608,0.031683159,0.09779711,0,0.036694524,0.399198638,13,282
3130,202204,1,0,0,0,0,0,0,0,0,0,1,0,6.674857419,7.485,0.007198817,222.600247,1.211981189,0.007914154,0.005543009,0.004975691,0.015358575,0,0.005762702,0.062692265,1.6,3.6
3130,202111,1,0,0,0,0,0,0,0,0,0,1,0,11.82971568,7.485,0.012758318,394.509945,2.147969909,0.014026097,0.009823763,0.008818317,0.027219694,0,0.010213121,0.111108242,3.577,7.677
